geneID pathway
18377 5991681_p75NTR_regulates_axonogenesis
65079 5991681_p75NTR_regulates_axonogenesis
67653 5991681_p75NTR_regulates_axonogenesis
68585 5991681_p75NTR_regulates_axonogenesis
192662 5991681_p75NTR_regulates_axonogenesis
235402 5991681_p75NTR_regulates_axonogenesis
11491 5991682_p75_NTR_receptor-mediated_signalling
11848 5991682_p75_NTR_receptor-mediated_signalling
12015 5991682_p75_NTR_receptor-mediated_signalling
12064 5991682_p75_NTR_receptor-mediated_signalling
12070 5991682_p75_NTR_receptor-mediated_signalling
12125 5991682_p75_NTR_receptor-mediated_signalling
12366 5991682_p75_NTR_receptor-mediated_signalling
12367 5991682_p75_NTR_receptor-mediated_signalling
13605 5991682_p75_NTR_receptor-mediated_signalling
14163 5991682_p75_NTR_receptor-mediated_signalling
15182 5991682_p75_NTR_receptor-mediated_signalling
15183 5991682_p75_NTR_receptor-mediated_signalling
16150 5991682_p75_NTR_receptor-mediated_signalling
16179 5991682_p75_NTR_receptor-mediated_signalling
16443 5991682_p75_NTR_receptor-mediated_signalling
16800 5991682_p75_NTR_receptor-mediated_signalling
16801 5991682_p75_NTR_receptor-mediated_signalling
17136 5991682_p75_NTR_receptor-mediated_signalling
17207 5991682_p75_NTR_receptor-mediated_signalling
17874 5991682_p75_NTR_receptor-mediated_signalling
18033 5991682_p75_NTR_receptor-mediated_signalling
18035 5991682_p75_NTR_receptor-mediated_signalling
18049 5991682_p75_NTR_receptor-mediated_signalling
18053 5991682_p75_NTR_receptor-mediated_signalling
18205 5991682_p75_NTR_receptor-mediated_signalling
18377 5991682_p75_NTR_receptor-mediated_signalling
18412 5991682_p75_NTR_receptor-mediated_signalling
18759 5991682_p75_NTR_receptor-mediated_signalling
19165 5991682_p75_NTR_receptor-mediated_signalling
19353 5991682_p75_NTR_receptor-mediated_signalling
19697 5991682_p75_NTR_receptor-mediated_signalling
20598 5991682_p75_NTR_receptor-mediated_signalling
20662 5991682_p75_NTR_receptor-mediated_signalling
20663 5991682_p75_NTR_receptor-mediated_signalling
21844 5991682_p75_NTR_receptor-mediated_signalling
22034 5991682_p75_NTR_receptor-mediated_signalling
22186 5991682_p75_NTR_receptor-mediated_signalling
22190 5991682_p75_NTR_receptor-mediated_signalling
22324 5991682_p75_NTR_receptor-mediated_signalling
22325 5991682_p75_NTR_receptor-mediated_signalling
22627 5991682_p75_NTR_receptor-mediated_signalling
24001 5991682_p75_NTR_receptor-mediated_signalling
26382 5991682_p75_NTR_receptor-mediated_signalling
26419 5991682_p75_NTR_receptor-mediated_signalling
30938 5991682_p75_NTR_receptor-mediated_signalling
53972 5991682_p75_NTR_receptor-mediated_signalling
54126 5991682_p75_NTR_receptor-mediated_signalling
56321 5991682_p75_NTR_receptor-mediated_signalling
56349 5991682_p75_NTR_receptor-mediated_signalling
57257 5991682_p75_NTR_receptor-mediated_signalling
59287 5991682_p75_NTR_receptor-mediated_signalling
65020 5991682_p75_NTR_receptor-mediated_signalling
65079 5991682_p75_NTR_receptor-mediated_signalling
66340 5991682_p75_NTR_receptor-mediated_signalling
67653 5991682_p75_NTR_receptor-mediated_signalling
67733 5991682_p75_NTR_receptor-mediated_signalling
68318 5991682_p75_NTR_receptor-mediated_signalling
68585 5991682_p75_NTR_receptor-mediated_signalling
69632 5991682_p75_NTR_receptor-mediated_signalling
71704 5991682_p75_NTR_receptor-mediated_signalling
72843 5991682_p75_NTR_receptor-mediated_signalling
73341 5991682_p75_NTR_receptor-mediated_signalling
75547 5991682_p75_NTR_receptor-mediated_signalling
78294 5991682_p75_NTR_receptor-mediated_signalling
78405 5991682_p75_NTR_receptor-mediated_signalling
94275 5991682_p75_NTR_receptor-mediated_signalling
101497 5991682_p75_NTR_receptor-mediated_signalling
102098 5991682_p75_NTR_receptor-mediated_signalling
109904 5991682_p75_NTR_receptor-mediated_signalling
109934 5991682_p75_NTR_receptor-mediated_signalling
171207 5991682_p75_NTR_receptor-mediated_signalling
192656 5991682_p75_NTR_receptor-mediated_signalling
192662 5991682_p75_NTR_receptor-mediated_signalling
207212 5991682_p75_NTR_receptor-mediated_signalling
208117 5991682_p75_NTR_receptor-mediated_signalling
213498 5991682_p75_NTR_receptor-mediated_signalling
223435 5991682_p75_NTR_receptor-mediated_signalling
224014 5991682_p75_NTR_receptor-mediated_signalling
226548 5991682_p75_NTR_receptor-mediated_signalling
226970 5991682_p75_NTR_receptor-mediated_signalling
230972 5991682_p75_NTR_receptor-mediated_signalling
235402 5991682_p75_NTR_receptor-mediated_signalling
236915 5991682_p75_NTR_receptor-mediated_signalling
269608 5991682_p75_NTR_receptor-mediated_signalling
380698 5991682_p75_NTR_receptor-mediated_signalling
433759 5991682_p75_NTR_receptor-mediated_signalling
545156 5991682_p75_NTR_receptor-mediated_signalling
667035 5991682_p75_NTR_receptor-mediated_signalling
100039623 5991682_p75_NTR_receptor-mediated_signalling
16150 5991683_p75NTR_recruits_signalling_complexes
16179 5991683_p75NTR_recruits_signalling_complexes
17874 5991683_p75NTR_recruits_signalling_complexes
18049 5991683_p75NTR_recruits_signalling_complexes
18053 5991683_p75NTR_recruits_signalling_complexes
18412 5991683_p75NTR_recruits_signalling_complexes
18759 5991683_p75NTR_recruits_signalling_complexes
22034 5991683_p75NTR_recruits_signalling_complexes
22186 5991683_p75NTR_recruits_signalling_complexes
22190 5991683_p75NTR_recruits_signalling_complexes
78294 5991683_p75NTR_recruits_signalling_complexes
192656 5991683_p75NTR_recruits_signalling_complexes
667035 5991683_p75NTR_recruits_signalling_complexes
16150 5991684_p75NTR_signals_via_NF-kB
16179 5991684_p75NTR_signals_via_NF-kB
17874 5991684_p75NTR_signals_via_NF-kB
18033 5991684_p75NTR_signals_via_NF-kB
18035 5991684_p75NTR_signals_via_NF-kB
18049 5991684_p75NTR_signals_via_NF-kB
18053 5991684_p75NTR_signals_via_NF-kB
18412 5991684_p75NTR_signals_via_NF-kB
18759 5991684_p75NTR_signals_via_NF-kB
19697 5991684_p75NTR_signals_via_NF-kB
22034 5991684_p75NTR_signals_via_NF-kB
22186 5991684_p75NTR_signals_via_NF-kB
22190 5991684_p75NTR_signals_via_NF-kB
78294 5991684_p75NTR_signals_via_NF-kB
192656 5991684_p75NTR_signals_via_NF-kB
667035 5991684_p75NTR_signals_via_NF-kB
15182 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
15183 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
18049 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
18053 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
72843 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
433759 5991685_p75NTR_negatively_regulates_cell_cycle_via_SC1
11848 5991686_Axonal_growth_stimulation
18049 5991686_Axonal_growth_stimulation
18053 5991686_Axonal_growth_stimulation
67653 5991686_Axonal_growth_stimulation
192662 5991686_Axonal_growth_stimulation
12070 5991687_NADE_modulates_death_signalling
12366 5991687_NADE_modulates_death_signalling
12367 5991687_NADE_modulates_death_signalling
18049 5991687_NADE_modulates_death_signalling
18053 5991687_NADE_modulates_death_signalling
22627 5991687_NADE_modulates_death_signalling
12015 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
12064 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
12070 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
12125 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
12366 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
12367 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
13605 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
14163 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
16443 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
16800 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
17207 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
18049 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
18053 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
18205 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
18412 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
19165 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
19353 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
20662 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
20663 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
21844 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22034 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22186 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22190 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22324 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22325 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
22627 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
24001 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
26382 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
26419 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
30938 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
53972 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
54126 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
56321 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
56349 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
57257 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
59287 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
65020 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
66340 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
67733 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
68318 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
69632 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
71704 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
73341 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
75547 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
78294 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
78405 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
94275 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
101497 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
102098 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
109904 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
109934 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
171207 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
207212 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
208117 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
213498 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
223435 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
224014 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
226548 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
226970 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
230972 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
236915 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
269608 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
380698 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
545156 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
667035 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
100039623 5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
18049 5991689_NFG_and_proNGF_binds_to_p75NTR
18053 5991689_NFG_and_proNGF_binds_to_p75NTR
12015 5991690_NRAGE_signals_death_through_JNK
12064 5991690_NRAGE_signals_death_through_JNK
12125 5991690_NRAGE_signals_death_through_JNK
13605 5991690_NRAGE_signals_death_through_JNK
14163 5991690_NRAGE_signals_death_through_JNK
16443 5991690_NRAGE_signals_death_through_JNK
16800 5991690_NRAGE_signals_death_through_JNK
17207 5991690_NRAGE_signals_death_through_JNK
18049 5991690_NRAGE_signals_death_through_JNK
18053 5991690_NRAGE_signals_death_through_JNK
18205 5991690_NRAGE_signals_death_through_JNK
19353 5991690_NRAGE_signals_death_through_JNK
20662 5991690_NRAGE_signals_death_through_JNK
20663 5991690_NRAGE_signals_death_through_JNK
21844 5991690_NRAGE_signals_death_through_JNK
22324 5991690_NRAGE_signals_death_through_JNK
22325 5991690_NRAGE_signals_death_through_JNK
24001 5991690_NRAGE_signals_death_through_JNK
26382 5991690_NRAGE_signals_death_through_JNK
26419 5991690_NRAGE_signals_death_through_JNK
30938 5991690_NRAGE_signals_death_through_JNK
53972 5991690_NRAGE_signals_death_through_JNK
54126 5991690_NRAGE_signals_death_through_JNK
56321 5991690_NRAGE_signals_death_through_JNK
56349 5991690_NRAGE_signals_death_through_JNK
57257 5991690_NRAGE_signals_death_through_JNK
69632 5991690_NRAGE_signals_death_through_JNK
71704 5991690_NRAGE_signals_death_through_JNK
73341 5991690_NRAGE_signals_death_through_JNK
75547 5991690_NRAGE_signals_death_through_JNK
78405 5991690_NRAGE_signals_death_through_JNK
94275 5991690_NRAGE_signals_death_through_JNK
101497 5991690_NRAGE_signals_death_through_JNK
102098 5991690_NRAGE_signals_death_through_JNK
109904 5991690_NRAGE_signals_death_through_JNK
109934 5991690_NRAGE_signals_death_through_JNK
171207 5991690_NRAGE_signals_death_through_JNK
207212 5991690_NRAGE_signals_death_through_JNK
213498 5991690_NRAGE_signals_death_through_JNK
223435 5991690_NRAGE_signals_death_through_JNK
224014 5991690_NRAGE_signals_death_through_JNK
226970 5991690_NRAGE_signals_death_through_JNK
230972 5991690_NRAGE_signals_death_through_JNK
236915 5991690_NRAGE_signals_death_through_JNK
269608 5991690_NRAGE_signals_death_through_JNK
380698 5991690_NRAGE_signals_death_through_JNK
545156 5991690_NRAGE_signals_death_through_JNK
18049 5991691_NRIF_signals_cell_death_from_the_nucleus
18053 5991691_NRIF_signals_cell_death_from_the_nucleus
18412 5991691_NRIF_signals_cell_death_from_the_nucleus
19165 5991691_NRIF_signals_cell_death_from_the_nucleus
22034 5991691_NRIF_signals_cell_death_from_the_nucleus
22186 5991691_NRIF_signals_cell_death_from_the_nucleus
22190 5991691_NRIF_signals_cell_death_from_the_nucleus
26419 5991691_NRIF_signals_cell_death_from_the_nucleus
59287 5991691_NRIF_signals_cell_death_from_the_nucleus
65020 5991691_NRIF_signals_cell_death_from_the_nucleus
66340 5991691_NRIF_signals_cell_death_from_the_nucleus
67733 5991691_NRIF_signals_cell_death_from_the_nucleus
68318 5991691_NRIF_signals_cell_death_from_the_nucleus
78294 5991691_NRIF_signals_cell_death_from_the_nucleus
208117 5991691_NRIF_signals_cell_death_from_the_nucleus
226548 5991691_NRIF_signals_cell_death_from_the_nucleus
667035 5991691_NRIF_signals_cell_death_from_the_nucleus
100039623 5991691_NRIF_signals_cell_death_from_the_nucleus
18049 5991692_Ceramide_signalling
18053 5991692_Ceramide_signalling
20598 5991692_Ceramide_signalling
11491 5991693_Regulated_proteolysis_of_p75NTR
18033 5991693_Regulated_proteolysis_of_p75NTR
18053 5991693_Regulated_proteolysis_of_p75NTR
19165 5991693_Regulated_proteolysis_of_p75NTR
19697 5991693_Regulated_proteolysis_of_p75NTR
22034 5991693_Regulated_proteolysis_of_p75NTR
59287 5991693_Regulated_proteolysis_of_p75NTR
66340 5991693_Regulated_proteolysis_of_p75NTR
68318 5991693_Regulated_proteolysis_of_p75NTR
208117 5991693_Regulated_proteolysis_of_p75NTR
226548 5991693_Regulated_proteolysis_of_p75NTR
100039623 5991693_Regulated_proteolysis_of_p75NTR
16150 5991694_NF-kB_is_activated_and_signals_survival
16179 5991694_NF-kB_is_activated_and_signals_survival
18033 5991694_NF-kB_is_activated_and_signals_survival
18035 5991694_NF-kB_is_activated_and_signals_survival
18049 5991694_NF-kB_is_activated_and_signals_survival
18053 5991694_NF-kB_is_activated_and_signals_survival
18412 5991694_NF-kB_is_activated_and_signals_survival
19697 5991694_NF-kB_is_activated_and_signals_survival
22034 5991694_NF-kB_is_activated_and_signals_survival
22186 5991694_NF-kB_is_activated_and_signals_survival
22190 5991694_NF-kB_is_activated_and_signals_survival
78294 5991694_NF-kB_is_activated_and_signals_survival
667035 5991694_NF-kB_is_activated_and_signals_survival
11657 5991695_Transport_of_organic_anions
11998 5991695_Transport_of_organic_anions
24059 5991695_Transport_of_organic_anions
28248 5991695_Transport_of_organic_anions
28250 5991695_Transport_of_organic_anions
28253 5991695_Transport_of_organic_anions
28254 5991695_Transport_of_organic_anions
58807 5991695_Transport_of_organic_anions
101488 5991695_Transport_of_organic_anions
108096 5991695_Transport_of_organic_anions
108115 5991695_Transport_of_organic_anions
108116 5991695_Transport_of_organic_anions
227394 5991695_Transport_of_organic_anions
435927 5991695_Transport_of_organic_anions
625716 5991695_Transport_of_organic_anions
14205 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
14254 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
14257 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
16542 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
18654 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
22339 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
22340 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
22341 5991696_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
14205 5991697_VEGF_ligand-receptor_interactions
14254 5991697_VEGF_ligand-receptor_interactions
14257 5991697_VEGF_ligand-receptor_interactions
16542 5991697_VEGF_ligand-receptor_interactions
18654 5991697_VEGF_ligand-receptor_interactions
22339 5991697_VEGF_ligand-receptor_interactions
22340 5991697_VEGF_ligand-receptor_interactions
22341 5991697_VEGF_ligand-receptor_interactions
11848 5991698_Rho_GTPase_cycle
11852 5991698_Rho_GTPase_cycle
11853 5991698_Rho_GTPase_cycle
11854 5991698_Rho_GTPase_cycle
11855 5991698_Rho_GTPase_cycle
11856 5991698_Rho_GTPase_cycle
11857 5991698_Rho_GTPase_cycle
12540 5991698_Rho_GTPase_cycle
12549 5991698_Rho_GTPase_cycle
13605 5991698_Rho_GTPase_cycle
14163 5991698_Rho_GTPase_cycle
14567 5991698_Rho_GTPase_cycle
14569 5991698_Rho_GTPase_cycle
14570 5991698_Rho_GTPase_cycle
16330 5991698_Rho_GTPase_cycle
16443 5991698_Rho_GTPase_cycle
16800 5991698_Rho_GTPase_cycle
17207 5991698_Rho_GTPase_cycle
17925 5991698_Rho_GTPase_cycle
18709 5991698_Rho_GTPase_cycle
19353 5991698_Rho_GTPase_cycle
19354 5991698_Rho_GTPase_cycle
19765 5991698_Rho_GTPase_cycle
20662 5991698_Rho_GTPase_cycle
20663 5991698_Rho_GTPase_cycle
21844 5991698_Rho_GTPase_cycle
